unique_key,created_date,closed_date,complaint_type,descriptor,incident_address,street_name,cross_street_1,cross_street_2,borough,incident_zip,latitude,longitude,resolution_description,drain_category,duration_hours
60469917,2024-03-02 15:14:00,2024-03-03 02:10:00,Sewer,Street Flooding (SJ),212-59 JAMAICA AVENUE,JAMAICA AVENUE,HEMPSTEAD AVE,213 ST,QUEENS,11428,40.71605142148577,-73.74528673787246,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.933333333333334
60469918,2024-03-02 13:59:00,2024-03-02 14:30:00,Sewer,Street Flooding (SJ),1558 GREENE AVENUE,GREENE AVENUE,ST NICHOLAS AVE,CYPRESS AVE,BROOKLYN,11237,40.70388629049582,-73.91371059156411,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.5166666666666667
60450910,2024-02-29 11:26:00,2024-02-29 13:45:00,Sewer,Street Flooding (SJ),165-24 HIGHLAND AVENUE,HIGHLAND AVENUE,UPLAND PKWY,166 ST,QUEENS,11432,40.71099809456219,-73.79773465625505,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.316666666666667
60453331,2024-02-29 10:50:00,2024-02-29 13:25:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11423,40.719463418478796,-73.77018722435277,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.5833333333333335
60449662,2024-02-29 08:47:00,2024-02-29 11:25:00,Sewer,Street Flooding (SJ),121 70 STREET,70 STREET,COLONIAL RD,RIDGECREST TER,BROOKLYN,11209,40.636639875914746,-74.03141840269215,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.6333333333333333
60433006,2024-02-27 23:44:00,2024-02-28 09:55:00,Sewer,Street Flooding (SJ),30-08 154 STREET,154 STREET,BAYSIDE AVE,32 AVE,QUEENS,11354,40.771335209271925,-73.81010449721913,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.183333333333334
60421918,2024-02-26 09:44:00,2024-02-26 16:40:00,Sewer,Street Flooding (SJ),132-17 METROPOLITAN AVENUE,METROPOLITAN AVENUE,132 ST,KEW GARDENS RD,QUEENS,11418,40.70308581030648,-73.81974466433597,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),6.933333333333334
60400187,2024-02-23 11:14:00,2024-02-23 14:05:00,Sewer,Street Flooding (SJ),62-49 82 STREET,82 STREET,62 AVE,JUNIPER BLVD N,QUEENS,11379,40.722784326632855,-73.87516684227946,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.85
60375483,2024-02-20 11:11:00,2024-02-20 12:45:00,Sewer,Street Flooding (SJ),25-71 126 STREET,126 STREET,25 RD,26 AVE,QUEENS,11354,40.77488109302966,-73.84267927870422,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.5666666666666667
60359393,2024-02-19 21:08:00,2024-02-20 01:20:00,Sewer,Street Flooding (SJ),307 BEACH   90 STREET,BEACH   90 STREET,ROCKAWAY FRWY,BEACH CHANNEL DR,QUEENS,11693,40.58806271196606,-73.81460411167656,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),4.2
60215660,2024-02-02 18:56:00,2024-02-03 01:50:00,Sewer,Street Flooding (SJ),79-12 69 AVENUE,69 AVENUE,79 ST,80 ST,QUEENS,11379,40.70979593313714,-73.87250396188671,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),6.9
60211073,2024-02-02 17:05:00,2024-02-03 01:20:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11370,40.75699024428535,-73.89226249452321,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),8.25
60184646,2024-01-30 09:41:00,2024-01-30 12:05:00,Sewer,Street Flooding (SJ),1621 41 STREET,41 STREET,16 AVE,DAHILL RD,BROOKLYN,11218,40.63508889928951,-73.98011535181192,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.4
60177901,2024-01-29 14:08:00,2024-01-29 17:10:00,Sewer,Street Flooding (SJ),84-19 133 AVENUE,133 AVENUE,84 ST,85 ST,QUEENS,11417,40.6740728682166,-73.85199099649682,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.033333333333333
60171200,2024-01-29 09:32:00,2024-01-29 10:20:00,Sewer,Street Flooding (SJ),24-44 26 STREET,26 STREET,24 AVE,HOYT AVE N,QUEENS,11102,40.77352493702312,-73.91959562748755,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.8
60164800,2024-01-28 14:50:00,2024-01-28 19:50:00,Sewer,Street Flooding (SJ),1488 83 STREET,83 STREET,14 AVE,15 AVE,BROOKLYN,11228,40.613228089471356,-74.00790587227696,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.0
60159265,2024-01-27 05:11:00,2024-01-27 09:30:00,Sewer,Street Flooding (SJ),100-19 158 AVENUE,158 AVENUE,100 ST,101 ST,QUEENS,11414,40.661825109175304,-73.8335204225835,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),4.316666666666666
60140183,2024-01-25 10:44:00,2024-01-25 12:50:00,Sewer,Street Flooding (SJ),55 FLEET STREET,FLEET STREET,FLATBUSH AVENUE EXTENSION,DEAD END,BROOKLYN,11201,40.69092081080677,-73.9823668509261,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.1
60129957,2024-01-24 12:44:00,2024-01-24 18:00:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11207,40.66256408733816,-73.89144901789771,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.266666666666667
60118730,2024-01-23 23:56:00,2024-01-24 09:30:00,Sewer,Street Flooding (SJ),215-73 26 AVENUE,26 AVENUE,BEND,27 AVE,QUEENS,11360,40.77984229219342,-73.77141954333203,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),9.566666666666666
60116160,2024-01-23 12:50:00,2024-01-23 13:25:00,Sewer,Street Flooding (SJ),218-22 STEWART ROAD,STEWART ROAD,UNION TPKE,219 ST,QUEENS,11427,40.734365363552406,-73.75196069330713,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.5833333333333334
60116161,2024-01-23 03:14:00,2024-01-23 09:50:00,Sewer,Street Flooding (SJ),1953 EAST   35 STREET,EAST   35 STREET,FILLMORE AVE,AVENUE S,BROOKLYN,11234,40.610055033667294,-73.9329455361534,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),6.6
60097429,2024-01-21 13:29:00,2024-01-21 14:35:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11373,40.733094754904734,-73.88411041122596,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.1
60074926,2024-01-19 12:02:00,2024-01-19 14:00:00,Sewer,Street Flooding (SJ),101-38 METROPOLITAN AVENUE,METROPOLITAN AVENUE,70 DR,71 AVE,QUEENS,11375,40.71055299208446,-73.85148436483047,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.9666666666666666
60036028,2024-01-16 13:08:00,2024-01-16 13:55:00,Sewer,Street Flooding (SJ),31-03 30 AVENUE,30 AVENUE,31 ST,32 ST,QUEENS,11102,40.76683440421159,-73.92125350794487,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.7833333333333333
60033689,2024-01-15 12:47:00,2024-01-15 13:55:00,Sewer,Street Flooding (SJ),42-02 217 STREET,217 STREET,DEAD END,43 AVE,QUEENS,11361,40.763295998624784,-73.76548390880687,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.1333333333333333
60020549,2024-01-14 00:11:00,2024-01-14 08:25:00,Sewer,Street Flooding (SJ),5900 19 AVENUE,19 AVENUE,59 ST,60 ST,BROOKLYN,11204,40.621209184474225,-73.98458260617292,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),8.233333333333333
60010617,2024-01-13 17:08:00,2024-01-13 17:45:00,Sewer,Street Flooding (SJ),2464 EAST   28 STREET,EAST   28 STREET,AVENUE X,AVENUE Y,BROOKLYN,11235,40.59230128023752,-73.94232141763695,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.6166666666666667
60017547,2024-01-13 14:53:00,2024-01-13 18:45:00,Sewer,Street Flooding (SJ),2847 WEST   21 STREET,WEST   21 STREET,NEPTUNE AVE,MERMAID AVE,BROOKLYN,11224,40.57747675133202,-73.98817453801946,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.8666666666666667
60011601,2024-01-13 13:29:00,2024-01-13 15:55:00,Sewer,Street Flooding (SJ),8602 AVENUE N,AVENUE N,E 86 ST,E 87 ST,BROOKLYN,11236,40.63023521039243,-73.89964727145087,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.433333333333333
60013559,2024-01-13 11:53:00,2024-01-13 16:45:00,Sewer,Street Flooding (SJ),124 GELDNER AVENUE,GELDNER AVENUE,SYDNEY PL,WALDEN AVE,STATEN ISLAND,10306,40.57854169806681,-74.12105366084165,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),4.866666666666666
60013560,2024-01-13 11:29:00,2024-01-13 17:15:00,Sewer,Street Flooding (SJ),126 FOX LANE,FOX LANE,CEDAR GROVE AVE,HETT AVE,STATEN ISLAND,10306,40.55254737886675,-74.11396430846739,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.766666666666667
60017550,2024-01-13 11:11:00,2024-01-13 11:50:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11224,40.578478729219846,-73.98945592154143,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.65
60016555,2024-01-13 11:08:00,2024-01-13 14:00:00,Sewer,Street Flooding (SJ),15 BEAUMONT STREET,BEAUMONT STREET,SHORE BLVD,HAMPTON AVE,BROOKLYN,11235,40.58130173080969,-73.9517810299963,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.8666666666666667
60017551,2024-01-13 11:08:00,2024-01-13 11:40:00,Sewer,Street Flooding (SJ),2401 NEPTUNE AVENUE,NEPTUNE AVENUE,W 24 ST,W 25 ST,BROOKLYN,11224,40.57818798749955,-73.99202987775246,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.5333333333333333
60013562,2024-01-13 11:02:00,2024-01-13 13:50:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11235,40.58174722291622,-73.95381114609643,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.8
60016543,2024-01-13 10:59:00,2024-01-13 12:00:00,Sewer,Street Flooding (SJ),147 CEDAR GROVE AVENUE,CEDAR GROVE AVENUE,GARIBALDI AVE,CEDAR GROVE CT,STATEN ISLAND,10306,40.56103846362786,-74.10073464541262,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed, due to either a pump station malfunction, high tides, water main break, or another issue.",Hydraulic Capacity Surcharge,1.0166666666666666
60016556,2024-01-13 10:53:00,2024-01-13 11:30:00,Sewer,Street Flooding (SJ),2328 MERMAID AVENUE,MERMAID AVENUE,W 23 ST,W 24 ST,BROOKLYN,11224,40.57598928164313,-73.99047504549893,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.6166666666666667
60010626,2024-01-13 10:50:00,2024-01-13 13:30:00,Sewer,Street Flooding (SJ),714 HAMPTON AVENUE,HAMPTON AVENUE,OCEAN AVE,FALMOUTH ST,BROOKLYN,11235,40.57990548040469,-73.94746927672132,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.6666666666666665
60013564,2024-01-13 10:23:00,2024-01-13 16:15:00,Sewer,Street Flooding (SJ),210 CLINTON WHARF,CLINTON WHARF,FERRIS ST,DEAD END,BROOKLYN,11231,40.68101267946068,-74.01405394736683,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.866666666666666
60014536,2024-01-13 10:23:00,2024-01-13 12:00:00,Sewer,Street Flooding (SJ),143 CEDAR GROVE AVENUE,CEDAR GROVE AVENUE,GARIBALDI AVE,CEDAR GROVE CT,STATEN ISLAND,10306,40.56117306319381,-74.10061608268373,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed, due to either a pump station malfunction, high tides, water main break, or another issue.",Hydraulic Capacity Surcharge,1.6166666666666667
60011592,2024-01-13 10:17:00,2024-01-13 17:30:00,Sewer,Street Flooding (SJ),147 CEDAR GROVE AVENUE,CEDAR GROVE AVENUE,GARIBALDI AVE,CEDAR GROVE CT,STATEN ISLAND,10306,40.56103846362786,-74.10073464541262,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),7.216666666666667
60017543,2024-01-13 10:14:00,2024-01-13 15:50:00,Sewer,Street Flooding (SJ),160 IMLAY STREET,IMLAY STREET,COMMERCE ST,VERONA ST,BROOKLYN,11231,40.68065900995755,-74.01019969373112,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),5.6
60012532,2024-01-13 10:11:00,2024-01-13 13:05:00,Sewer,Street Flooding (SJ),37 WEST END AVENUE,WEST END AVENUE,OCEAN CT,HAMPTON AVE,BROOKLYN,11235,40.58057509964369,-73.95358155646896,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.9
60010611,2024-01-13 10:05:00,2024-01-13 12:45:00,Sewer,Street Flooding (SJ),38 EXETER STREET,EXETER STREET,OCEAN AVENUE PEDESTRIAN BRDG,HAMPTON AVE,BROOKLYN,11235,40.58107268823851,-73.9489479712719,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.6666666666666665
60013553,2024-01-13 09:53:00,2024-01-13 10:40:00,Sewer,Street Flooding (SJ),2869 WEST   21 STREET,WEST   21 STREET,NEPTUNE AVE,MERMAID AVE,BROOKLYN,11224,40.57711443024366,-73.988106205651,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.7833333333333333
60014550,2024-01-13 09:47:00,2024-01-13 10:20:00,Sewer,Street Flooding (SJ),3052 WEST   21 STREET,WEST   21 STREET,SURF AVE,BOARDWALK W,BROOKLYN,11224,40.57349945285178,-73.98744091929757,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.55
60010614,2024-01-13 09:44:00,2024-01-13 12:35:00,Sewer,Street Flooding (SJ),16 AMHERST STREET,AMHERST STREET,SHORE BLVD,HAMPTON AVE,BROOKLYN,11235,40.58120879953288,-73.95272430702047,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.85
60011595,2024-01-13 09:38:00,2024-01-13 10:10:00,Sewer,Street Flooding (SJ),2885 WEST   20 STREET,WEST   20 STREET,NEPTUNE AVE,MERMAID AVE,BROOKLYN,11224,40.57696883512431,-73.98699389063678,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.5333333333333333
60012534,2024-01-13 09:26:00,2024-01-13 19:10:00,Sewer,Street Flooding (SJ),135 FLAGG PLACE,FLAGG PLACE,EASTENTRY RD,WESTENTRY RD,STATEN ISLAND,10304,40.587953808001735,-74.10406241395192,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),9.733333333333333
60011597,2024-01-13 09:26:00,2024-01-13 10:00:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11224,40.57627450465428,-73.98795516481685,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.5666666666666667
60014551,2024-01-13 09:23:00,2024-01-13 18:00:00,Sewer,Street Flooding (SJ),318 COLONY AVENUE,COLONY AVENUE,LINCOLN AVE,GREELEY AVE,STATEN ISLAND,10306,40.57093671483971,-74.09368738104274,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),8.616666666666667
60016552,2024-01-13 09:17:00,2024-01-13 19:30:00,Sewer,Street Flooding (SJ),36 LIVINGSTON COURT,LIVINGSTON COURT,ARLINGTON CT,BARD AVE,STATEN ISLAND,10310,40.642631256943865,-74.10877078954668,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.216666666666667
60016553,2024-01-13 09:11:00,2024-01-13 12:25:00,Sewer,Street Flooding (SJ),42 FALMOUTH STREET,FALMOUTH STREET,SHORE BLVD,HAMPTON AVE,BROOKLYN,11235,40.58088786801678,-73.94692130089165,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.2333333333333334
60013554,2024-01-13 08:50:00,2024-01-13 17:45:00,Sewer,Street Flooding (SJ),327 COLONY AVENUE,COLONY AVENUE,LINCOLN AVE,GREELEY AVE,STATEN ISLAND,10306,40.57078286775653,-74.09385634070814,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),8.916666666666666
60014552,2024-01-13 05:14:00,2024-01-13 06:45:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11385,40.70262579461624,-73.87939545646849,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.5166666666666666
60013555,2024-01-13 02:23:00,2024-01-13 05:55:00,Sewer,Street Flooding (SJ),153-02 35 AVENUE,35 AVENUE,153 ST,154 ST,QUEENS,11354,40.76608426600925,-73.81162846519864,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.533333333333333
59998506,2024-01-11 20:59:00,2024-01-12 07:50:00,Sewer,Street Flooding (SJ),5818 19 AVENUE,19 AVENUE,58 ST,59 ST,BROOKLYN,11204,40.62170317718391,-73.98407097661297,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.85
59978849,2024-01-10 15:47:00,2024-01-10 20:45:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11412,40.699792153733675,-73.77182744747716,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),4.966666666666667
59989222,2024-01-10 10:41:00,2024-01-10 14:00:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11360,40.775316621617854,-73.78740811768182,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.316666666666667
59987706,2024-01-10 09:56:00,2024-01-10 11:00:00,Sewer,Street Flooding (SJ),38-21 48 AVENUE,48 AVENUE,38 ST,39 ST,QUEENS,11101,40.740255656558645,-73.9275458985201,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.0666666666666667
59987710,2024-01-10 07:20:00,2024-01-10 10:00:00,Sewer,Street Flooding (SJ),46-04 SPRINGFIELD BOULEVARD,SPRINGFIELD BOULEVARD,46 AVE,47 AVE,QUEENS,11361,40.75924652633203,-73.76233609287212,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.6666666666666665
59974865,2024-01-09 22:02:00,2024-01-10 05:25:00,Sewer,Street Flooding (SJ),154-40 21 AVENUE,21 AVENUE,154 ST,157 ST,QUEENS,11357,40.77939939227451,-73.80852165092556,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),7.383333333333334
59977530,2024-01-09 21:56:00,2024-01-10 01:45:00,Sewer,Street Flooding (SJ),465 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,NOSTRAND AVE,MARCY AVE,BROOKLYN,11206,40.6936811670719,-73.95091723121556,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.816666666666667
59973586,2024-01-09 18:17:00,2024-01-09 19:05:00,Sewer,Street Flooding (SJ),150 SCHENCK AVENUE,SCHENCK AVENUE,FULTON ST,ATLANTIC AVE,BROOKLYN,11207,40.67762028733769,-73.88970841468908,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.8
59970943,2024-01-09 14:50:00,2024-01-09 16:45:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11210,40.622105572641146,-73.94496852735656,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.9166666666666667
59977532,2024-01-09 09:29:00,2024-01-09 12:45:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11208,40.675276957054116,-73.8623458337343,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.2666666666666666
